datap,median,total,size,clade,numtaxa
Acosta_Hospitaleche_etal_2007a.nex,0.125,0.17768595,44,Bird,0.772727273
Sakamoto_et_Ruta_2012aa.nex,0.227272727,0.228787879,44,Carnivores,0.933333333
Sakamoto_et_Ruta_2012ab.nex,0.068181818,0.185406699,44,Carnivores,0.842105263
Bell_2011a.nex,0,0.041322314,44,Dinosaurs,0.181818182
Bell_2011b.nex,0,0.039772727,44,Dinosaurs,0.25
Cracraft_et_Clarke_2001a.nex,0,0.076704545,44,Dinosaurs,0.375
Kirkland_1998a.nex,0,0.040669856,44,Dinosaurs,0.263157895
Strickson_etal_2016a.nex,0.272727273,0.305924413,44,Dinosaurs,1
You_2003a.nex,0.022727273,0.035714286,44,Dinosaurs,0.714285714
Zanno_etal_2011a.nex,0.409090909,0.380165289,44,Dinosaurs,1
Frobisch_etal_2006a.nex,0.272727273,0.263636364,44,Ichthyopterygians,0.866666667
Nicholls_et_Manabe_2001a.nex,0.181818182,0.24025974,44,Ichthyopterygians,0.857142857
Forasiepi_etal_2014a.nex,0,0,44,Marsupials,0
Harper_etal_inpressa.nex,0.022727273,0.090909091,44,Meso_mammals,0.5
Rougier_etal_2016a.nex,0.113636364,0.263368984,44,Meso_mammals,0.882352941
Wible_etal_1995a.nex,0.034090909,0.058238636,44,Meso_mammals,0.625
Boy_1993a.nex,0,0.008741259,44,Non_amniote_tetrapods,0.076923077
Saila_2008a.nex,0.159090909,0.201704545,44,Non_diapsid_reptiles,0.875
Hoffman_etal_2018a.nex,0.193181818,0.303977273,44,Non_dinosaur_archosauro,0.916666667
Schoch_et_Desojo_2016a.nex,0.295454545,0.315217391,44,Non_dinosaur_archosauro,0.956521739
Kammerer_etal_2008a.nex,0.170454545,0.161616162,44,Non_mammal_synapsid,0.944444444
Ranivoharimanana_etal_2011a.nex,0.147727273,0.137626263,44,Non_mammal_synapsid,0.944444444
Vega-Dias_2004a.nex,0.090909091,0.125,44,Non_mammal_synapsid,0.857142857
de_Carvalho_etal_2004ab.nex,0,0.055335968,44,Non_osteichthyan_vertebrates,0.304347826
Garcia-Lopez_et_Babot_2015aa.nex,0.261363636,0.261363636,44,Perissodactyls,0.95
Kramarz_et_Bond_2011a.nex,0.022727273,0.163961039,44,Perissodactyls,0.571428571
Uyeda_etal_2016a.nex,0,0.061058345,44,Prokaryotes,0.410447761
Lopez-Antonanzas_etal_2013a.nex,0.090909091,0.168414918,44,Rodents,0.717948718
Joyce_etal_2012a.nex,0.022727273,0.129261364,44,Turtles,0.75
Doiuchi_etal_2004a.nex,0,0.00122399,43,Actinopterygians,0.052631579
Valenciano_etal_2015a.nex,0,0.010335917,43,Carnivores,0.222222222
Sanz_etal_1999a.nex,0.162790698,0.214470284,43,Dinosaurs,0.888888889
Forey_etal_1991a.nex,0.139534884,0.180878553,43,Fish_sarcopterygians,1
Lebedev_et_Coates_1995a.nex,0.162790698,0.156448203,43,Fish_sarcopterygians,0.909090909
Goin_etal_2009a.nex,0,0,43,Marsupials,0
Kielan-Jaworowska_et_Hurum_1997a.nex,0.23255814,0.284541724,43,Meso_mammals,0.823529412
Harper_etal_2000a.nex,0.023255814,0.036337209,43,Molluscs,0.6875
Schoch_et_Milner_2004a.nex,0,0,43,Non_amniote_tetrapods,0
Modesto_et_Damiani_2007a.nex,0.255813953,0.23255814,43,Non_diapsid_reptiles,0.857142857
Jouve_etal_2008a.nex,0.186046512,0.20620155,43,Non_dinosaur_archosauro,0.933333333
Stocker_2010a.nex,0.23255814,0.25872093,43,Non_dinosaur_archosauro,1
Stocker_2012a.nex,0.23255814,0.25872093,43,Non_dinosaur_archosauro,1
Hitz_etal_2006a.nex,0.302325581,0.316722038,43,Perissodactyls,0.761904762
Hooker_2007a.nex,0,0.028239203,43,Primates,0.285714286
Cozzuol_etal_2012a.nex,0.104651163,0.109634551,43,Proboscideans,0.714285714
Prado_et_Alberdi_2008a.nex,0.093023256,0.102990033,43,Proboscideans,0.714285714
Kear_2005a.nex,0.186046512,0.207934337,43,Sauropterygians,0.941176471
Cernansky_etal_2020a.nex,0,0.008372093,43,Squamata,0.24
Cuadrelli_etal_2020a.nex,0.11627907,0.162790698,43,Xenarthrans,0.904761905
Rybczynski_etal_2009a.nex,0.142857143,0.152014652,42,Carnivores,0.961538462
Bianucci_etal_2018aa.nex,0.119047619,0.233954451,42,Cetaceans,0.913043478
Boersma_et_Pyenson_2015a.nex,0.30952381,0.310657596,42,Cetaceans,1
Dooley_etal_2004a.nex,0.023809524,0.082010582,42,Cetaceans,0.611111111
Bronowicz_2011a.nex,0.095238095,0.26984127,42,Dinosaurs,0.777777778
Currie_et_Varricchio_2004a.nex,0.095238095,0.177248677,42,Dinosaurs,0.888888889
Martin_1997a.nex,0,0.04047619,42,Dinosaurs,0.4
Yates_2014a.nex,0.166666667,0.241269841,42,Marsupials,0.866666667
Yates_2015a.nex,0.178571429,0.270833333,42,Marsupials,0.875
Marjanovic_et_Laurin_2008aa.nex,0.095238095,0.124223602,42,Non_amniote_tetrapods,1
Marjanovic_et_Laurin_2008ab.nex,0.095238095,0.131469979,42,Non_amniote_tetrapods,1
Sidor_etal_2005a.nex,0.047619048,0.117063492,42,Non_amniote_tetrapods,0.583333333
Steyer_etal_2006a.nex,0.071428571,0.119047619,42,Non_amniote_tetrapods,0.714285714
Hoyal_Cuthill_et_Han_2018a.nex,0.023809524,0.076441103,42,Non_bilaterian_metazoans,0.631578947
Parrish_1993a.nex,0.238095238,0.229166667,42,Non_dinosaur_archosauro,0.833333333
Wynd_etal_2019ab.nex,0.19047619,0.212998713,42,Non_dinosaur_archosauro,0.864864865
Abdala_etal_2006a.nex,0.19047619,0.17989418,42,Non_mammal_synapsid,0.944444444
Cheng_etal_2011a.nex,0.119047619,0.23015873,42,Non_saurian_diapsids,0.933333333
Muller_2007a.nex,0.333333333,0.344322344,42,Non_saurian_diapsids,1
Wu_etal_2009a.nex,0.142857143,0.29047619,42,Non_saurian_diapsids,0.933333333
Reynoso_1996a.nex,0.05952381,0.1875,42,Non_squamate_lepidosaurs,0.6875
Ross_1994a.nex,0.119047619,0.138655462,42,Primates,1
Crumly_1993a.nex,0.285714286,0.37535014,42,Turtles,0.705882353
Pujos_etal_2007a.nex,0.083333333,0.121693122,42,Xenarthrans,0.722222222
Dasilao_et_Sasaki_1998a.nex,0,0,41,Actinopterygians,0
Kim_2002a.nex,0,0,41,Actinopterygians,0
Liao_etal_2010a.nex,0,0,41,Actinopterygians,0
De_Pietri_etal_2011a.nex,0,0.018292683,41,Bird,0.166666667
Godfrey_etal_2017a.nex,0.12195122,0.221835075,41,Cetaceans,0.904761905
Lambert_etal_2010a.nex,0.341463415,0.305595409,41,Cetaceans,1
Nelson_et_Uhen_inpressa.nex,0.12195122,0.241685144,41,Cetaceans,0.909090909
Velez-Juarbe_etal_2015a.nex,0.317073171,0.292682927,41,Cetaceans,1
Norell_etal_2006ab.nex,0.12195122,0.217479675,41,Dinosaurs,0.833333333
Sereno_2000aa.nex,0.475609756,0.419860627,41,Dinosaurs,1
Serrano-Branas_etal_2016ab.nex,0.085365854,0.243902439,41,Dinosaurs,0.833333333
Vickaryous_etal_2001a.nex,0.12195122,0.231707317,41,Dinosaurs,0.958333333
Smith_2001a.nex,0,0.020325203,41,Echinoderms,0.3125
Criswell_2015a.nex,0.317073171,0.292682927,41,Fish_sarcopterygians,0.705882353
Mann_etal_2017a.nex,0.426829268,0.426829268,41,Fish_sarcopterygians,1
Ji_etal_2009aa.nex,0.304878049,0.295731707,41,Meso_mammals,0.875
Martin_etal_2005a.nex,0,0.010162602,41,Meso_mammals,0.166666667
McGowan_2002a.nex,0.024390244,0.040243902,41,Non_amniote_tetrapods,0.75
Steyer_2000aa.nex,0.134146341,0.239837398,41,Non_amniote_tetrapods,0.833333333
Steyer_2000ab.nex,0.268292683,0.256097561,41,Non_amniote_tetrapods,1
Steyer_2000ac.nex,0.048780488,0.06097561,41,Non_amniote_tetrapods,1
Hungerbuhler_etal_2013a.nex,0.048780488,0.107723577,41,Non_dinosaur_archosauro,0.583333333
Angielczyk_2004a.nex,0.024390244,0.066518847,41,Non_mammal_synapsid,0.545454545
Cisneros_etal_2012a.nex,0.06097561,0.168989547,41,Non_mammal_synapsid,1
Sukhanov_etal_2008a.nex,0.365853659,0.37398374,41,Turtles,0.916666667
Adrain_et_Edgecombe_1997a.nex,0.025,0.0828125,40,Arthopods,0.78125
Thayer_1997a.nex,0,0.035,40,Arthopods,0.3
Mayr_2016a.nex,0.175,0.223076923,40,Bird,0.615384615
Murray_et_Vickers-Rich_2004ad.nex,0.0375,0.090625,40,Bird,0.625
Nguyen_etal_2010aa.nex,0.0375,0.071875,40,Bird,0.625
Barry_1988a.nex,0.1,0.228846154,40,Carnivores,0.615384615
Baskin_2004a.nex,0.05,0.184722222,40,Carnivores,0.611111111
Berta_1994a.nex,0.0625,0.09375,40,Carnivores,0.875
Wang_etal_inpressd.nex,0.125,0.210714286,40,Carnivores,0.952380952
Fajardo-Mellor_etal_2006a.nex,0,0.159375,40,Cetaceans,0.375
Clark_etal_2004a.nex,0.425,0.448333333,40,Dinosaurs,0.933333333
Coria_et_Salgado_1996a.nex,0,0.032142857,40,Dinosaurs,0.142857143
Godefroit_etal_2004a.nex,0.025,0.138636364,40,Dinosaurs,0.545454545
Li_etal_2007a.nex,0.4625,0.4875,40,Dinosaurs,0.944444444
Li_etal_2008b.nex,0.4625,0.480555556,40,Dinosaurs,0.944444444
Suter_1994a.nex,0.025,0.041901408,40,Echinoderms,0.690140845
Berman_2013a.nex,0,0.091666667,40,Fish_sarcopterygians,0.333333333
Vullo_etal_2009a.nex,0.0875,0.109375,40,Marsupials,0.75
Damiani_et_Yates_2003a.nex,0.0375,0.0925,40,Non_amniote_tetrapods,0.55
Schoch_et_Milner_2008a.nex,0.025,0.036842105,40,Non_amniote_tetrapods,0.526315789
Schoch_et_Milner_2014a.nex,0.05,0.064473684,40,Non_amniote_tetrapods,0.789473684
Modesto_etal_2007a.nex,0.1,0.152272727,40,Non_diapsid_reptiles,0.636363636
Li_etal_2016b.nex,0.2,0.242857143,40,Non_dinosaur_archosauro,0.857142857
Renesto_etal_2010ac.nex,0.125,0.210714286,40,Non_dinosaur_archosauro,0.571428571
Angielczyk_2001a.nex,0.025,0.089772727,40,Non_mammal_synapsid,0.863636364
Angielczyk_2002a.nex,0.025,0.089772727,40,Non_mammal_synapsid,0.863636364
Liu_2013a.nex,0.075,0.171428571,40,Non_mammal_synapsid,0.928571429
Modesto_etal_1999a.nex,0.0125,0.11875,40,Non_mammal_synapsid,0.5
Modesto_etal_2002a.nex,0.025,0.116304348,40,Non_mammal_synapsid,0.869565217
Mallatt_et_Chen_2003a.nex,0.225,0.232142857,40,Non_osteichthyan_vertebrates,0.857142857
Liu_etal_2013a.nex,0.075,0.227941176,40,Non_saurian_diapsids,0.882352941
Kelly_1998aa.nex,0.025,0.052631579,40,Perissodactyls,0.631578947
Kelly_1998ab.nex,0.05,0.1140625,40,Perissodactyls,0.625
Mihlbachler_etal_2004a.nex,0.125,0.233333333,40,Perissodactyls,0.777777778
Pagnac_2006a.nex,0.025,0.05952381,40,Perissodactyls,0.666666667
Cameron_1997a.nex,0.0125,0.059375,40,Primates,0.5
Gilbert_etal_2017a.nex,0.1625,0.263461538,40,Primates,0.807692308
Young_2003a.nex,0,0,40,Primates,0
Gaffney_1996ab.nex,0.025,0.052941176,40,Turtles,0.647058824
Gaffney_etal_1998a.nex,0.025,0.077777778,40,Turtles,0.666666667
Johnson_et_Patterson_1993a.nex,0,0.001602564,39,Actinopterygians,0.0625
Soares-Porto_1998a.nex,0.025641026,0.031339031,39,Actinopterygians,0.555555556
Lehmann_2009a.nex,0.474358974,0.414529915,39,Afroinsectiphilians,0.722222222
Adrain_1998a.nex,0,0.058760684,39,Arthopods,0.458333333
Emslie_1988a.nex,0,0,39,Bird,0
Boessenecker_et_Churchill_2013aa.nex,0.012820513,0.065384615,39,Carnivores,0.5
Wang_etal_2005b.nex,0.102564103,0.114219114,39,Carnivores,0.909090909
Carpenter_2001aa.nex,0,0.094017094,39,Dinosaurs,0.444444444
Gonzalez_Riga_2003a.nex,0.128205128,0.188034188,39,Dinosaurs,0.666666667
Lu_et_Zhu_2010a.nex,0.205128205,0.298076923,39,Fish_sarcopterygians,1
Steyer_2003a.nex,0.076923077,0.085470085,39,Non_amniote_tetrapods,0.75
Vasilyan_etal_2013a.nex,0.205128205,0.210826211,39,Non_amniote_tetrapods,0.666666667
Dodick_et_Modesto_1995a.nex,0.025641026,0.070512821,39,Non_diapsid_reptiles,0.5
Kissel_etal_2002a.nex,0.051282051,0.108262108,39,Non_diapsid_reptiles,0.555555556
Modesto_et_Smith_2001a.nex,0.051282051,0.111111111,39,Non_diapsid_reptiles,0.555555556
Hill_etal_2008a.nex,0.230769231,0.243589744,39,Non_dinosaur_archosauro,1
Angielczyk_2002b.nex,0.115384615,0.137529138,39,Non_mammal_synapsid,0.909090909
Lucas_etal_2018a.nex,0.064102564,0.224358974,39,Non_mammal_synapsid,0.75
Mazierski_et_Resiz_2010a.nex,0.051282051,0.223776224,39,Non_mammal_synapsid,0.727272727
Johnson_etal_2000a.nex,0.076923077,0.120107962,39,Non_osteichthyan_vertebrates,0.631578947
Muller_2005a.nex,0.205128205,0.284188034,39,Non_saurian_diapsids,1
Nicholls_1999a.nex,0.282051282,0.284900285,39,Non_saurian_diapsids,0.888888889
Billet_etal_2009a.nex,0.153846154,0.241025641,39,Perissodactyls,1
Cerdeno_etal_2012a.nex,0.128205128,0.158508159,39,Perissodactyls,0.863636364
Cerdeno_etal_2018a.nex,0.205128205,0.241025641,39,Perissodactyls,0.96
Garcia-Lopez_et_Babot_2015ab.nex,0.153846154,0.304675716,39,Perissodactyls,1
Hooker_et_Dashzeveg_2003ab.nex,0.025641026,0.094674556,39,Perissodactyls,0.692307692
Hulbert_et_MacFadden_1991a.nex,0.025641026,0.065088757,39,Perissodactyls,0.692307692
Kramarz_et_Paz_2013a.nex,0.153846154,0.309116809,39,Perissodactyls,1
Loconte_et_Stevenson_1990a.nex,0,0.032478632,39,Plants,0.333333333
Maiolino_etal_2012a.nex,0,0.117948718,39,Primates,0.3
Gaffney_etal_1991a.nex,0,0.109401709,39,Turtles,0.466666667
Joyce_et_Norell_2005a.nex,0.358974359,0.365967366,39,Turtles,0.909090909
Fang_2003a.nex,0,0,38,Actinopterygians,0
Gardiner_etal_2005a.nex,0.052631579,0.057894737,38,Actinopterygians,0.933333333
Grande_etal_2004a.nex,0,0.006578947,38,Actinopterygians,0.125
Lieberman_1993a.nex,0,0.054179567,38,Arthopods,0.470588235
Wang_et_Carranza-Castaneda_2008a.nex,0.078947368,0.20498615,38,Carnivores,0.684210526
Burns_et_Currie_2014ac.nex,0,0.138157895,38,Dinosaurs,0.375
Kellner_et_de_Azevedo_1999a.nex,0.315789474,0.296398892,38,Dinosaurs,0.789473684
Kobayashi_et_Lu_2003a.nex,0.078947368,0.210526316,38,Dinosaurs,0.833333333
Norell_etal_2000a.nex,0.302631579,0.286842105,38,Dinosaurs,1
Salgado_etal_1997a.nex,0.236842105,0.261695906,38,Dinosaurs,0.777777778
Jeffery_et_Emlet_2003a.nex,0,0.015479876,38,Echinoderms,0.176470588
Ruta_et_Theron_1997a.nex,0.052631579,0.093117409,38,Echinoderms,0.615384615
Young_etal_1992a.nex,0.302631579,0.336842105,38,Fish_sarcopterygians,0.85
Ladeveze_2004a.nex,0.026315789,0.112280702,38,Marsupials,0.6
Muizon_et_Cifelli_2000a.nex,0.026315789,0.114035088,38,Meso_mammals,0.75
Wible_et_Hopson_1993a.nex,0.052631579,0.096491228,38,Meso_mammals,0.666666667
Michaux_1989ac.nex,0,0.036842105,38,Molluscs,0.3
Schoch_et_Rasser_2013a.nex,0,0.001879699,38,Non_amniote_tetrapods,0.071428571
Modesto_et_Rybczynski_2000a.nex,0.026315789,0.064593301,38,Non_mammal_synapsid,0.545454545
Modesto_etal_2003b.nex,0.026315789,0.112440191,38,Non_mammal_synapsid,0.545454545
Sidor_et_Welman_2003a.nex,0.184210526,0.230263158,38,Non_mammal_synapsid,0.916666667
Cerdeno_et_Vera_2010a.nex,0.105263158,0.132963989,38,Perissodactyls,0.947368421
Cifelli_1993bd.nex,0.144736842,0.235380117,38,Perissodactyls,1
de_Bonis_etal_1995a.nex,0.526315789,0.481781377,38,Perissodactyls,0.923076923
Reguero_et_Castro_2004a.nex,0.171052632,0.217836257,38,Perissodactyls,0.722222222
Woodburne_2007a.nex,0.052631579,0.062753036,38,Perissodactyls,0.615384615
Rose_et_Lucas_2000a.nex,0.013157895,0.030701754,38,Pholidotans,0.5
De_Bast_etal_2018a.nex,0.052631579,0.180451128,38,Primates,0.885714286
Wang_etal_inpressa.nex,0,0.087719298,38,Proboscideans,0.444444444
Bourque_et_Schubert_2015a.nex,0,0.039473684,38,Turtles,0.4375
Bourque_etal_2015a.nex,0.039473684,0.046992481,38,Turtles,0.785714286
Brinkman_etal_2009a.nex,0.013157895,0.07518797,38,Turtles,0.5
Iverson_1991a.nex,0,0.118421053,38,Turtles,0.416666667
Takahashi_2003a.nex,0,0.002627628,37,Actinopterygians,0.097222222
Alvarez_etal_1998a.nex,0,0.03798393,37,Brachiopods,0.486486486
Qiu_etal_2014a.nex,0.216216216,0.218673219,37,Carnivores,0.909090909
Salesa_etal_2012a.nex,0.027027027,0.073968706,37,Carnivores,0.526315789
Wang_etal_2017f.nex,0.054054054,0.236130868,37,Carnivores,0.578947368
Lambert_etal_2014a.nex,0.081081081,0.226173542,37,Cetaceans,0.842105263
Salgado_etal_2004a.nex,0.283783784,0.335907336,37,Dinosaurs,0.785714286
Salgado_etal_2006a.nex,0.283783784,0.335907336,37,Dinosaurs,0.785714286
Weishampel_et_Heinrich_1992a.nex,0.22972973,0.252252252,37,Dinosaurs,0.75
Weishampel_etal_1993a.nex,0,0.007207207,37,Dinosaurs,0.266666667
Coates_et_Friedman_2010a.nex,0.243243243,0.266002845,37,Fish_sarcopterygians,1
Kissel_et_Reisz_2004b.nex,0.027027027,0.18018018,37,Fish_sarcopterygians,0.555555556
Liu_et_Bever_2015a.nex,0.040540541,0.227027027,37,Fish_sarcopterygians,0.6
Averianov_etal_2010c.nex,0.135135135,0.172672673,37,Meso_mammals,0.833333333
Rook_et_Hunter_2011a.nex,0.067567568,0.106177606,37,Meso_mammals,0.642857143
Rook_et_Hunter_inpressaa.nex,0.081081081,0.093883357,37,Meso_mammals,0.631578947
Rook_etal_2010a.nex,0.081081081,0.099099099,37,Meso_mammals,0.833333333
Williamson_et_Brusatte_2013a.nex,0.054054054,0.079002079,37,Meso_mammals,0.615384615
Huelsenbeck_1994a.nex,0.162162162,0.144631118,37,Molluscs,1
Michaux_1989ab.nex,0,0.008190008,37,Molluscs,0.151515152
Boy_1990a.nex,0,0.010810811,37,Non_amniote_tetrapods,0.4
Boisserie_2005a.nex,0.027027027,0.072072072,37,Non_cetacean_artiodactyls,0.533333333
Desojo_etal_2012a.nex,0.310810811,0.283783784,37,Non_dinosaur_archosauro,1
Heckert_etal_2015a.nex,0.351351351,0.296010296,37,Non_dinosaur_archosauro,0.952380952
Novas_1996b.nex,0.202702703,0.216216216,37,Non_dinosaur_archosauro,0.625
Parker_2007a.nex,0.27027027,0.255255255,37,Non_dinosaur_archosauro,1
Parker_etal_2008a.nex,0.27027027,0.260312945,37,Non_dinosaur_archosauro,1
Roberto-da-Silva_etal_2014a.nex,0.351351351,0.298584299,37,Non_dinosaur_archosauro,1
Jacobs_etal_2005a.nex,0.189189189,0.228690229,37,Non_mammal_synapsid,0.923076923
Rybczynski_2000a.nex,0.027027027,0.076167076,37,Non_mammal_synapsid,0.545454545
Chen_etal_2015a.nex,0.162162162,0.218918919,37,Non_saurian_diapsids,1
Beatty_2009a.nex,0.202702703,0.267567568,37,Perissodactyls,1
Tattersall_1993a.nex,0.054054054,0.048648649,37,Primates,0.933333333
Tattersall_et_Schwartz_1991a.nex,0.054054054,0.048648649,37,Primates,0.933333333
Bennett_1994a.nex,0.702702703,0.592592593,37,Pterosaurs,0.962962963
Peloso_etal_2011a.nex,0,0.048648649,37,Squamata,0.4
Bona_et_de_la_Fuente_2005a.nex,0,0.029106029,37,Turtles,0.230769231
Garcia_etal_2020a.nex,0.027027027,0.071621622,37,Turtles,0.65
Lujan_etal_2016a.nex,0.027027027,0.062588905,37,Turtles,0.684210526
Carnevale_et_Pietsch_2010a.nex,0,0.020833333,36,Actinopterygians,0.25
Ravara_etal_2010a.nex,0,0.022401434,36,Annelids,0.35483871
Sundberg_et_McCollum_1997a.nex,0.055555556,0.047979798,36,Arthopods,0.590909091
Mayr_etal_2004a.nex,0,0.078125,36,Bird,0.1875
Rode_2005aa.nex,0.027777778,0.087777778,36,Brachiopods,0.8
Rode_2005ab.nex,0.027777778,0.12654321,36,Brachiopods,0.555555556
Colpaert_etal_2015a.nex,0.402777778,0.340909091,36,Cetaceans,0.772727273
Lambert_2008b.nex,0.347222222,0.28125,36,Cetaceans,0.8125
Luo_et_Marsh_1996a.nex,0,0.032163743,36,Cetaceans,0.473684211
Chiappe_et_Walker_2002a.nex,0.75,0.633986928,36,Dinosaurs,1
Godefroit_etal_2003a.nex,0,0.131313131,36,Dinosaurs,0.454545455
Godefroit_etal_2004b.nex,0,0.122807018,36,Dinosaurs,0.421052632
Ryan_2007aa.nex,0.097222222,0.16468254,36,Dinosaurs,1
Ryan_2007ab.nex,0.111111111,0.188888889,36,Dinosaurs,1
Goin_etal_2007a.nex,0,0,36,Marsupials,0
Lucas_et_Luo_1993a.nex,0.027777778,0.035714286,36,Meso_mammals,0.642857143
Haasl_2000a.nex,0.083333333,0.147619048,36,Molluscs,0.914285714
Godfrey_etal_1987a.nex,0,0,36,Non_amniote_tetrapods,0
Cisneros_etal_2008a.nex,0.027777778,0.138888889,36,Non_diapsid_reptiles,0.7
Clark_et_Sues_2002ac.nex,0.388888889,0.366666667,36,Non_dinosaur_archosauro,1
Clark_et_Sues_2002ad.nex,0.333333333,0.288461538,36,Non_dinosaur_archosauro,1
Sereno_1991a.nex,0.055555556,0.12037037,36,Non_dinosaur_archosauro,0.777777778
Kruger_etal_2015a.nex,0.25,0.340740741,36,Non_mammal_synapsid,1
Modesto_1995a.nex,0.013888889,0.125,36,Non_mammal_synapsid,0.5
Sues_et_Hopson_2010a.nex,0.111111111,0.16005291,36,Non_mammal_synapsid,0.857142857
Donoghue_2001a.nex,0.055555556,0.114197531,36,Non_osteichthyan_vertebrates,1
Wu_1994a.nex,0,0.071759259,36,Non_squamate_lepidosaurs,0.416666667
Badiola_etal_2005a.nex,0.083333333,0.061965812,36,Perissodactyls,0.615384615
Barnes_2013a.nex,0.138888889,0.23015873,36,Perissodactyls,0.571428571
Masters_et_Brothers_2002a.nex,0,0,36,Primates,0
Masters_etal_2005a.nex,0,0,36,Primates,0
Singleton_2000a.nex,0.027777778,0.098888889,36,Primates,0.56
Zalmout_etal_2010a.nex,0.305555556,0.314327485,36,Primates,0.789473684
Perini_etal_inpressa.nex,0.125,0.286111111,36,Sirenians,0.6
Klembara_etal_inpressa.nex,0.125,0.190972222,36,Squamata,0.75
Hirayama_etal_2001a.nex,0.361111111,0.361111111,36,Turtles,0.9
Lieberman_1999ad.nex,0.114285714,0.114285714,35,Arthopods,0.777777778
Ramskold_et_Chatterton_1991a.nex,0.2,0.230803571,35,Arthopods,0.984375
Mayr_et_Noriega_2015a.nex,0.028571429,0.110714286,35,Bird,0.625
Robles_etal_2013a.nex,0.085714286,0.227067669,35,Carnivores,0.894736842
Maryanska_etal_2004a.nex,0.2,0.276923077,35,Dinosaurs,0.846153846
Villier_etal_2004a.nex,0,0.007142857,35,Echinoderms,0.166666667
Macrini_2012a.nex,0,0,35,Marsupials,0
Wang_et_Jin_2004a.nex,0.171428571,0.204571429,35,Meso_mammals,0.64
Gardiner_1983ac.nex,0,0,35,Non_amniote_tetrapods,0
Venczel_2008a.nex,0,0.066666667,35,Non_amniote_tetrapods,0.2
Scherer_2013a.nex,0.114285714,0.150857143,35,Non_cetacean_artiodactyls,0.68
Gower_et_Sennikov_1997a.nex,0.114285714,0.193650794,35,Non_dinosaur_archosauro,1
Kammerer_2011aa.nex,0.014285714,0.15,35,Non_mammal_synapsid,0.5
Kammerer_2011ab.nex,0.014285714,0.164285714,35,Non_mammal_synapsid,0.5
Kammerer_2011ac.nex,0.028571429,0.151020408,35,Non_mammal_synapsid,0.571428571
Kammerer_2011ad.nex,0.014285714,0.145238095,35,Non_mammal_synapsid,0.5
Maisch_2001a.nex,0.057142857,0.107936508,35,Non_mammal_synapsid,0.722222222
Panciroli_etal_2017a.nex,0.485714286,0.408403361,35,Non_mammal_synapsid,0.941176471
Ray_2015a.nex,0.085714286,0.144360902,35,Non_mammal_synapsid,0.894736842
Sidor_2001a.nex,0.171428571,0.217687075,35,Non_mammal_synapsid,0.952380952
Velazco_etal_2017a.nex,0.485714286,0.413445378,35,Non_mammal_synapsid,1
Pradel_etal_2011a.nex,0.057142857,0.109774436,35,Non_osteichthyan_vertebrates,0.736842105
Evans_1991a.nex,0.014285714,0.060714286,35,Non_squamate_lepidosaurs,0.5
Hooker_1994a.nex,0.057142857,0.081318681,35,Perissodactyls,0.769230769
Vera_et_Ercoli_2018a.nex,0.157142857,0.277142857,35,Perissodactyls,1
Jacobs_etal_inpressa.nex,0.257142857,0.294857143,35,Pterosaurs,0.92
